Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Database,TF,TargetGene,Tissue,Experiment
38,38,38,SPP,KLF5,TECR,stomach,KLF5 IP - KATOIII
39,39,39,SPP,MAX,TECR,liver,"MAX IP - HepG2 cells, MAX IP - MCF7 cells, MAX IP - HepG2 cells"
40,40,40,SPP,FOS,TECR,mammarygland,"FOS IP - MCF10A cells, FOS IP | 4HT - MCF10A cells, 12 h, FOS IP | 4HT - MCF10A cells, 4 h, FOS IP | 4HT - MCF10A cells, 36 h"
41,41,41,SPP,MEF2B,TECR,kidney,"MEF2B IP | MEF2B D83V OE - Rep 1, MEF2B IP | MEF2B OE - Rep 1, MEF2B IP | MEF2B OE - Rep 2"
42,42,42,SPP,MAX,TECR,stemcells,MAX IP - H1 cells
43,43,43,SPP,MXI1,TECR,leukocytes,"MXI1 IP - GM12878 cells, MXI1 IP - K562 cells"
44,44,44,SPP,SP1,TECR,stemcells,"SP1 IP - Rep 1 , SP1 IP - Rep 2 , SP1 IP - H1 cells"
45,45,45,SPP,SP2,TECR,liver,SP2 IP - HepG2 cells
46,46,46,SPP,RELA,TECR,leukocytes,"RELA IP | TNF - GM12892 cells, RELA IP | BAY082  - IVD Th1 cells, PIA, RELA IP | TNF - GM15510 cells, RELA IP | TNF - GM12891 cells, RELA IP | TNF - GM18951 cells, RELA IP | TNF - GM18505 cells"
47,47,47,SPP,TNF,TECR,leukocytes,"RELA IP | TNF - GM12892 cells, RELA IP | TNF - GM15510 cells, RELA IP | TNF - GM12891 cells, RELA IP | TNF - GM18951 cells, RELA IP | TNF - GM18505 cells"
48,48,48,SPP,TEAD4,TECR,liver,TEAD4 IP - HepG2 cells
49,49,49,SPP,YY1,TECR,leukocytes,"YY1 IP - K562 cells, Rep 1, YY1 IP - K562 cells, Rep 2, YY1 IP - GM12878 cells, YY1 IP - GM12892 cells, Rep 1"
50,50,50,SPP,TP63,TECR,esophagus,TP63 IP - KYSE-70
51,51,51,SPP,HOXA6,TECR,colon,HOXA6 IP 
52,52,52,SPP,BICALU,TECR,prostate,"BICALU | E2F1 ChIP-Seq - Rep 1, BICALU | E2F1 ChIP-Seq - Rep 2, BICALU + HES6OE | E2F1 ChIP-Seq - Rep 4, BICALU | E2F1 ChIP-Seq - Rep 3, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 1, BICALU + HES6 OE | E2F1 ChIP-Seq - Rep 2, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 3"
53,53,53,SPP,FOS,TECR,leukocytes,"FOS IP - GM12878 cells, FOS IP - K562 cells"
54,54,54,SPP,USF1,TECR,stemcells,USF1 IP - H1 cells
55,55,55,SPP,JUN,TECR,vasculature,"JUN IP, JUN IP - HUVEC cells"
56,56,56,SPP,MYB,TECR,leukocytes,"MYB IP - Jurkat, Rep 2, MYB IP - Jurkat, Rep 3, MYB IP - Jurkat, Rep 1, MYB IP - MOLT3, MYB IP - Jurkat, Rep 4, MYB IP - Jurkat, Rep 5"
57,57,57,SPP,JUND,TECR,liver,"JUND IP - HepG2 cells, JUND IP - HepG2 cells"
