Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Database,TF,TargetGene,Tissue,Experiment
54,54,54,SPP,CTCF,ACSS2,erythroidlineage,"CTCF IP - HEL 92.1.7 cells, Rep 13 , CTCF IP - HEL 92.1.7 cells, Rep 2 , CTCF IP - HEL 92.1.7 cells, Rep 4 , CTCF IP - HEL 92.1.7 cells, Rep 10 , CTCF IP - HEL 92.1.7 cells, Rep 11 , CTCF IP - Erythroid cells, Rep 1, CTCF IP - HEL 92.1.7 cells, Rep 14 , CTCF IP - HEL 92.1.7 cells, Rep 8 , CTCF IP - HEL 92.1.7 cells, Rep 1 , CTCF IP - HEL 92.1.7 cells, Rep 5 , CTCF IP - HEL 92.1.7 cells, Rep 7 , CTCF IP - Erythroid cells, Rep 2"
55,55,55,SPP,CTCF,ACSS2,skin,"CTCF IP - AG04449 cells, Rep 1 , CTCF IP - AG10803 cells, Rep 2 , CTCF IP - AG04449 cells, Rep 2 , CTCF IP - BJ cells, Rep 1 , CTCF IP - NHEK cells, Rep 2 , CTCF IP - BJ cells, Rep 2 , CTCF IP - NHDF cells, Rep 2 , CTCF IP - AG10803 cells, Rep 1 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - NHEK cells , CTCF IP - AG09309 cells, Rep 1 , CTCF IP - HFFC cells, Rep 3 , CTCF IP - HFFC cells, Rep 2 , CTCF IP - NHDF cells, Rep 1 , CTCF IP - AG09309 cells, Rep 2 , CTCF IP - HFFC cells, Rep 1 , CTCF IP - NHDF cells "
56,56,56,SPP,SRF,ACSS2,leukocytes,SRF IP - SK-N-SH cells
57,57,57,SPP,ZNF83,ACSS2,colon,ZNF83 IP 
58,58,58,SPP,CREB1,ACSS2,prostate,"CREB1 ChIP-Seq - Rep 1, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 1, CREB1 ChIP-Seq - LNCaP, CREB1 ChIP-Seq - Rep 2, CREB1 ChIP-Seq - LNCaP-abl, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2"
59,59,59,SPP,ZNF143,ACSS2,leukocytes,"ZNF143 IP - GM12878 cells, ZNF143 IP - K562 cells"
60,60,60,SPP,CTCF,ACSS2,placenta,"CTCF IP - HVMF cells, Rep 2 , CTCF IP - HVMF cells, Rep 1 "
61,61,61,SPP,TCF12,ACSS2,stemcells,TCF12 IP - H1 cells
62,62,62,SPP,ZEB1,ACSS2,liver,ZEB1 IP - HepG2 cells
63,63,63,SPP,MXI1,ACSS2,uterus,MXI1 IP - HeLa cells
64,64,64,SPP,KLF11,ACSS2,adiposetissue,"KLF11 ChIP-Seq, Rep 2, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2"
65,65,65,SPP,ERG,ACSS2,prostate,"JQI | ERG ChIP-Seq - Rep 1, DMSO | ERG ChIP-Seq - Rep 2, ERG ChIP-Seq, DMSO | ERG ChIP-Seq - Rep 1, JQI | ERG ChIP-Seq - Rep 2, ERG ChIP-Seq, DHT | ERG ChIP-Seq - 18 h, DHT | ERG ChIP-Seq - 2 h"
66,66,66,SPP,JQ1,ACSS2,prostate,"JQI | ERG ChIP-Seq - Rep 1, JQI | ERG ChIP-Seq - Rep 2"
67,67,67,SPP,ELF1,ACSS2,lung,ELF1 IP - A549 cells
68,68,68,SPP,CTCF,ACSS2,hspcs,"CTCF IP - HSPCs, Rep 2, CTCF IP - HSPCs, Rep 1"
69,69,69,SPP,CREB1,ACSS2,leukocytes,"CREB1 IP - GM12878 cells, CREB1 IP - K562 cells"
70,70,70,SPP,CEBPB,ACSS2,liver,"CEBPB ChIP-Seq - HepG2, CEBPB IP | FORSK - HepG2 cells, CEBPB IP - HepG2 cells"
71,71,71,SPP,GABPA,ACSS2,prostate,"GABPA IP | R1881, GABPA IP - Rep 1"
72,72,72,SPP,MYC,ACSS2,uterus,MYC IP - HeLa cells
73,73,73,SPP,NFKB1,ACSS2,leukocytes,NFKB1 IP - Rep 2
74,74,74,SPP,GATA2,ACSS2,leukocytes,GATA2 IP - K562 cells
75,75,75,SPP,IRF1,ACSS2,pancreas,IRF1 IP
76,76,76,SPP,CTCF,ACSS2,miscellaneous,"CTCF IP - AG09319 cells, Rep 1 , CTCF IP - AG09319 cells, Rep 2 "
77,77,77,SPP,CEBPB,ACSS2,lung,"CEBPB IP - A549 cells, CEBPB ChIP-Seq - A549, CEBPB ChIP-Seq - IMR90"
78,78,78,SPP,TCF21,ACSS2,vasculature,"TCF21 IP, TCF21 IP"
79,79,79,SPP,MAX,ACSS2,leukocytes,"MAX IP - GM12878 cells, MAX IP - K562 cells, MAX IP - NB4 cells, MAX IP - K562 cells, Rep 2"
80,80,80,SPP,HNF1B,ACSS2,pancreas,HNF1B IP
81,81,81,SPP,MYB,ACSS2,leukocytes,"MYB IP - MOLT3, MYB IP - Jurkat, Rep 5, MYB IP - Jurkat, Rep 4, MYB IP - Jurkat, Rep 1, MYB IP - Jurkat, Rep 2, MYB IP - Jurkat, Rep 3"
82,82,82,SPP,CREB1,ACSS2,uterus,CREB1 IP - ECC1 cells
83,83,83,SPP,ELK1,ACSS2,leukocytes,"ELK1 IP - GM12878 cells, ELK1 IP - K562 cells"
84,84,84,SPP,SREBF1,ACSS2,liver,"SREBF1 IP | PRAV - HepG2 cells, SREBF1 IP | INS + 22RHC - HepG2 cells"
85,85,85,SPP,PRAV,ACSS2,liver,"SREBF1 IP | PRAV - HepG2 cells, SREBF2 IP | PRAV - HepG2 cells"
86,86,86,SPP,MAX,ACSS2,uterus,"MAX IP - HeLa cells, Rep 2, MAX IP - ECC1 cells, MAX IP - HeLa cells, Rep 1"
87,87,87,SPP,TAL1,ACSS2,colon,TAL1 IP 
88,88,88,SPP,SP1,ACSS2,liver,SP1 IP - HepG2 cells
89,89,89,SPP,ZNF143,ACSS2,stemcells,ZNF143 IP - H1 cells
90,90,90,SPP,CREB1,ACSS2,lung,"CREB1 IP - A549 cells, Rep 2, CREB1 IP | DEX - A549 cells"
91,91,91,SPP,REST,ACSS2,liver,"REST IP - HepG2 cells, Rep 1, REST IP - HepG2 cells, Rep 2"
92,92,92,SPP,MAX,ACSS2,liver,"MAX IP - MCF7 cells, MAX IP - HepG2 cells"
93,93,93,SPP,TEAD4,ACSS2,stemcells,TEAD4 IP - H1 cells
94,94,94,SPP,SP1,ACSS2,stemcells,"SP1 IP - Rep 2 , SP1 IP - Rep 1 , SP1 IP - H1 cells"
95,95,95,SPP,TBP,ACSS2,uterus,TBP IP - HeLa cells
96,96,96,SPP,STAT3,ACSS2,mammarygland,"STAT3 IP | 4HT - MCF10 cells, 12 h"
97,97,97,SPP,4HT,ACSS2,mammarygland,"STAT3 IP | 4HT - MCF10 cells, 12 h, E2F4 IP | 4HT - MCF10 cells, FOS IP | 4HT - MCF10A cells, 12 h, FOS IP | 4HT - MCF10A cells, 4 h"
98,98,98,SPP,ELF1,ACSS2,mammarygland,ELF1 IP - MCF7 cells
99,99,99,SPP,FOXA2,ACSS2,stemcells,FOXA2 IP - ES D2
100,100,100,SPP,FORSK,ACSS2,liver,CEBPB IP | FORSK - HepG2 cells
101,101,101,SPP,CREB1,ACSS2,stemcells,CREB1 IP - H1 cells
102,102,102,SPP,HOXA4,ACSS2,colon,HOXA4 IP 
103,103,103,SPP,MAFF,ACSS2,liver,MAFF IP - HepG2 cells
104,104,104,SPP,GABPA,ACSS2,leukocytes,"GABPA IP - GM12878 cells, GABPA IP - Jurkat, Rep 2, GABPA IP - GM12878 cells, Rep 3 , GABPA IP - GM12878 cells, Rep 4 , GABPA IP - GM12878 cells, Rep 2 , GABPA IP, GABPA IP - Jurkat, Rep 1, GABPA IP - K562 cells"
105,105,105,SPP,CTCF,ACSS2,skeletalmuscle,"CTCF IP - HSMM cells, Rep 1 , CTCF IP - HSMM cells, Rep 2 "
106,106,106,SPP,KLF5,ACSS2,stomach,KLF5 IP - KATOIII
107,107,107,SPP,YY1,ACSS2,liver,YY1 IP - HepG2 cells
108,108,108,SPP,DHT,ACSS2,prostate,"DHT | FOXA1 ChIP-Seq, DHT | ERG ChIP-Seq - 18 h, DHT | ERG ChIP-Seq - 2 h"
109,109,109,SPP,CTCF,ACSS2,pancreas,CTCF IP
110,110,110,SPP,GATA6,ACSS2,stomach,GATA6 IP - YCC3
111,111,111,SPP,ELF1,ACSS2,leukocytes,"ELF1 IP - SK-N-SH cells, ELF1 IP - SK-N-SH cells"
112,112,112,SPP,ATF3,ACSS2,colon,ATF3 IP | CAMPTO
113,113,113,SPP,E2F1,ACSS2,prostate,"HES6 OE | E2F1 ChIP-Seq - Rep 1, E2F1 ChIP-Seq - Rep 1"
114,114,114,SPP,HES6,ACSS2,prostate,HES6 OE | E2F1 ChIP-Seq - Rep 1
115,115,115,SPP,CTCF,ACSS2,stemcells,"CTCF IP - Rep 2 , CTCF IP - Rep 6 , CTCF IP - Rep 5 , CTCF IP - Rep 4 , CTCF IP - H1 cells, CTCF IP - Rep 3 , CTCF IP - Rep 1 , CTCF IP - Rep 7 , CTCF IP - H1 cells "
116,116,116,SPP,CTCF,ACSS2,mammarygland,"CTCF IP - HMEC cells, Rep 2 , CTCF IP - HMEC cells , CTCF IP - HMEC cells, Rep 1 "
117,117,117,SPP,USF1,ACSS2,stemcells,USF1 IP - H1 cells
118,118,118,SPP,ZNF143,ACSS2,uterus,ZNF143 IP - HeLa cells
119,119,119,SPP,CTCF,ACSS2,heart,"CTCF IP - myocytes cells, Rep 1 , CTCF IP - HCF cells , CTCF IP - myocytes cells, Rep 2 "
120,120,120,SPP,MAFK,ACSS2,liver,"MAFK IP - HepG2 cells, Rep 2"
121,121,121,SPP,STAT5B,ACSS2,leukocytes,"STAT5B IP | IL2 - Rep 2, STAT5B IP | IL2 - Rep 2, STAT5B IP | H9, Rep 2"
122,122,122,SPP,IL2,ACSS2,leukocytes,"STAT5B IP | IL2 - Rep 2, STAT5B IP | IL2 - Rep 2"
123,123,123,SPP,BHLHE40,ACSS2,leukocytes,"BHLHE40 IP - GM12878 cells, BHLHE40 IP - K562 cells"
124,124,124,SPP,CREB1,ACSS2,liver,"CREB1 IP, CREB1 IP, CREB1 IP - HepG2 cells, CREB1 IP"
125,125,125,SPP,PAX5,ACSS2,leukocytes,PAX5 IP - GM12892 cells
126,126,126,SPP,NANOG,ACSS2,stemcells,NANOG IP - Rep 4 
127,127,127,SPP,YY1,ACSS2,stemcells,YY1 IP - H1 cells
128,128,128,SPP,E2F6,ACSS2,stemcells,E2F6 IP - H1 cells
129,129,129,SPP,MYC,ACSS2,mammarygland,"DHT | MYC ChIP-Seq, MYC IP - MCF-10A cells"
130,130,130,SPP,CEBPB,ACSS2,colon,"CEBPB IP, CEBPB IP - HCT116 cells, CEBPB IP | 125DVD3"
131,131,131,SPP,TCF12,ACSS2,leukocytes,TCF12 IP - GM12878 cells
132,132,132,SPP,TCF7L2,ACSS2,uterus,TCF7L2 IP - HeLa cells
133,133,133,SPP,USF2,ACSS2,uterus,USF2 IP - HeLa cells
134,134,134,SPP,USF1,ACSS2,liver,USF1 IP - HepG2 cells
135,135,135,SPP,SRF,ACSS2,colon,SRF IP - HCT116 cells
