Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Database,TF,TargetGene,Tissue,Experiment
134,134,134,SPP,CREB1,ELOVL7,leukocytes,"CREB1 IP - GM12878 cells, CREB1 IP - K562 cells"
135,135,135,SPP,CTCF,ELOVL7,pancreas,CTCF IP
136,136,136,SPP,CTCF,ELOVL7,placenta,"CTCF IP - HVMF cells, Rep 2 "
137,137,137,SPP,FOXA2,ELOVL7,lung,FOXA2 IP - A549 cells
138,138,138,SPP,USF1,ELOVL7,lung,"USF1 IP - A549 cells, Rep 2"
139,139,139,SPP,FOXH1,ELOVL7,embryonictissue,FOXH1 IP - endoderm
140,140,140,SPP,YY1,ELOVL7,uterus,YY1 IP - ECC1 cells
141,141,141,SPP,STAT1,ELOVL7,leukocytes,"STAT1 IP - Rep 5, STAT1 IP - Rep 1, STAT1 IP - Rep 4, STAT1 IP - Rep 3"
142,142,142,SPP,BACH1,ELOVL7,stemcells,BACH1 IP - H1 cells
143,143,143,SPP,POU2F1,ELOVL7,prostate,POU2F1 KD + DHT | FOXA1 ChIP-Seq
144,144,144,SPP,YY1,ELOVL7,stemcells,YY1 IP - H1 cells
145,145,145,SPP,TCF3,ELOVL7,leukocytes,TCF3 IP - GM12878 cells
146,146,146,SPP,JUND,ELOVL7,cns,"JUND IP - SK-N-SH cells, JUND IP - SK-N-SH cells "
147,147,147,SPP,E2F3,ELOVL7,colon,E2F3 IP 
148,148,148,SPP,GATA6,ELOVL7,stomach,"GATA6 IP - YCC3, GATA6 IP - AGS"
149,149,149,SPP,MAFK,ELOVL7,liver,"MAFK IP - HepG2 cells, Rep 2"
150,150,150,SPP,TEAD4,ELOVL7,stemcells,TEAD4 IP - H1 cells
151,151,151,SPP,MYC,ELOVL7,uterus,MYC IP - HeLa cells
152,152,152,SPP,MAZ,ELOVL7,uterus,MAZ IP - HeLa cells
153,153,153,SPP,CTCF,ELOVL7,uterus,"CTCF IP - HeLa cells, Rep 1 "
154,154,154,SPP,PRDM1,ELOVL7,stemcells,"PRDM1 IP - Rep 1 , PRDM1 IP - Rep 3 "
155,155,155,SPP,REST,ELOVL7,leukocytes,REST IP - K562 cells
156,156,156,SPP,E2F6,ELOVL7,lung,E2F6 IP - A549 cells
157,157,157,SPP,FOSL2,ELOVL7,cns,FOSL2 IP - SK-N-SH cells
158,158,158,SPP,MXI1,ELOVL7,liver,MXI1 IP - HepG2 cells
159,159,159,SPP,OTX2,ELOVL7,stemcells,OTX2 IP - Rep 10 
160,160,160,SPP,FOXM1,ELOVL7,leukocytes,FOXM1 IP - GM12878 cells
161,161,161,SPP,TEAD4,ELOVL7,leukocytes,TEAD4 IP - K562 cells
162,162,162,SPP,TAL1,ELOVL7,leukocytes,TAL1 IP - K562 cells
163,163,163,SPP,FOXA1,ELOVL7,lung,FOXA1 IP - A549 cells
164,164,164,SPP,FOXP1,ELOVL7,leukocytes,FOXP1 IP - BJAB
165,165,165,SPP,TCF12,ELOVL7,leukocytes,TCF12 IP - GM12878 cells
166,166,166,SPP,ZEB1,ELOVL7,liver,ZEB1 IP - HepG2 cells
167,167,167,SPP,CTCF,ELOVL7,heart,"CTCF IP - myocytes cells, Rep 1 "
168,168,168,SPP,TEAD4,ELOVL7,uterus,TEAD4 IP - ECC1 cells
169,169,169,SPP,JUN,ELOVL7,uterus,JUN IP - HeLa cells
170,170,170,SPP,HOXA4,ELOVL7,colon,HOXA4 IP 
171,171,171,SPP,PAX5,ELOVL7,leukocytes,PAX5 IP - GM12892 cells
172,172,172,SPP,FOXA1,ELOVL7,pancreas,FOXA1 IP
173,173,173,SPP,YY1,ELOVL7,colon,YY1 IP - HCT116 cells
174,174,174,SPP,NUTL3,ELOVL7,bone,TP53 IP | NUTL3
175,175,175,SPP,E2F4,ELOVL7,mammarygland,E2F4 IP | 4HT - MCF10 cells
176,176,176,SPP,BHLHE40,ELOVL7,liver,BHLHE40 IP - HepG2 cells
177,177,177,SPP,ZEB1,ELOVL7,leukocytes,ZEB1 IP - GM12878 cells
178,178,178,SPP,FOSL2,ELOVL7,mammarygland,FOSL2 IP - MCF7 cells
179,179,179,SPP,USF2,ELOVL7,leukocytes,USF2 IP - GM12878 cells
180,180,180,SPP,TCF7L2,ELOVL7,mammarygland,TCF7L2 ChIP-Seq
181,181,181,SPP,ZNF384,ELOVL7,leukocytes,ZNF384 IP - K562 cells
182,182,182,SPP,CTCF,ELOVL7,skeletalmuscle,"CTCF IP - HSMM cells, Rep 2 "
183,183,183,SPP,CTCF,ELOVL7,esophagus,"CTCF IP - HEEpiC cells, Rep 1 "
184,184,184,SPP,ZBTB7A,ELOVL7,uterus,ZBTB7A IP - ECC1 cells
