Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Database,TF,TargetGene,Tissue,Experiment
122,122,122,SPP,CTCF,ELOVL3,miscellaneous,"CTCF IP - AG09319 cells, Rep 2 , CTCF IP - AG09319 cells, Rep 1 "
123,123,123,SPP,MAX,ELOVL3,uterus,"MAX IP - HeLa cells, Rep 1, MAX IP - ECC1 cells, MAX IP - HeLa cells, Rep 2"
124,124,124,SPP,CTCF,ELOVL3,hspcs,"CTCF IP - HSPCs, Rep 2, CTCF IP - HSPCs, Rep 1"
125,125,125,SPP,ZEB1,ELOVL3,liver,ZEB1 IP - HepG2 cells
126,126,126,SPP,CTCF,ELOVL3,pancreas,CTCF IP
127,127,127,SPP,FOSL2,ELOVL3,mammarygland,FOSL2 IP - MCF7 cells
128,128,128,SPP,STAT1,ELOVL3,leukocytes,"STAT1 IP - Rep 5, STAT1 IP - Rep 4, STAT1 IP - Rep 3, STAT1 IP - Rep 2"
129,129,129,SPP,NFKB1,ELOVL3,leukocytes,"NFKB1 IP - Rep 1, NFKB1 IP - Rep 2"
130,130,130,SPP,CTCF,ELOVL3,skeletalmuscle,"CTCF IP - HSMM cells, Rep 1 , CTCF IP - HSMM cells, Rep 2 "
131,131,131,SPP,REST,ELOVL3,liver,"REST IP - HepG2 cells, Rep 2"
132,132,132,SPP,MYB,ELOVL3,leukocytes,"MYB IP - Jurkat, Rep 4"
133,133,133,SPP,TP53,ELOVL3,bone,"TP53 IP | TP53EE/RR OE, TP53 IP | TP53 OE"
134,134,134,SPP,IRF1,ELOVL3,colon,IRF1 IP 
135,135,135,SPP,MAX,ELOVL3,lung,"MAX IP - A549 cells, MAX IP - A549 cells"
136,136,136,SPP,SRF,ELOVL3,colon,SRF IP - HCT116 cells
137,137,137,SPP,CTCF,ELOVL3,liver,"CTCF IP - HepG2 cells , CTCF IP - HepG2 cells, Rep 2 , CTCF IP - HepG2 cells, Rep 1 , CTCF IP, CTCF IP - SK-N-SH cells"
138,138,138,SPP,MYC,ELOVL3,uterus,MYC IP - HeLa cells
139,139,139,SPP,MYBL2,ELOVL3,liver,MYBL2 IP - HepG2 cells
140,140,140,SPP,ROSI,ELOVL3,adiposetissue,"ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2"
141,141,141,SPP,HMGN3,ELOVL3,leukocytes,HMGN3 IP - K562 cells
142,142,142,SPP,FOXA1,ELOVL3,lung,FOXA1 IP | DEX - A549 cells
143,143,143,SPP,BAY082,ELOVL3,leukocytes,"RELA IP | BAY082  - IVD Th1 cells, PIA"
144,144,144,SPP,JUN,ELOVL3,colon,JUN IP 
145,145,145,SPP,STAT3,ELOVL3,mammarygland,"STAT3 IP - MCF10A cells, Rep 2, STAT3 IP | 4HT - MCF10 cells, 12 h"
146,146,146,SPP,17BE2,ELOVL3,mammarygland,"17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1, FOS IP | 17BE2"
147,147,147,SPP,CEBPB,ELOVL3,uterus,"CEBPB IP - ECC1 cells, CEBPB ChIP-Seq - HeLaS3"
148,148,148,SPP,CTCF,ELOVL3,mammarygland,"CTCF IP - HMEC cells, Rep 2 , CTCF IP - HMEC cells, Rep 1 , CTCF IP - HMEC cells "
149,149,149,SPP,125DVD3,ELOVL3,colon,CEBPB IP | 125DVD3
150,150,150,SPP,MAZ,ELOVL3,lung,MAZ IP - IMR cells
151,151,151,SPP,HEY1,ELOVL3,liver,HEY1 IP - HepG2 cells
152,152,152,SPP,TCF7L2,ELOVL3,mammarygland,TCF7L2 ChIP-Seq
153,153,153,SPP,MAX,ELOVL3,cns,MAX IP - SK-N-SH cells
154,154,154,SPP,BCL3,ELOVL3,leukocytes,BCL3 IP - GM12878 cells
155,155,155,SPP,ETS1,ELOVL3,leukocytes,ETS1 IP
156,156,156,SPP,SRF,ELOVL3,mammarygland,SRF IP - MCF7 cells
157,157,157,SPP,SMAD1,ELOVL3,hspcs,"SMAD1 IP - Rep 3, SMAD1 IP - Rep 2"
158,158,158,SPP,JUND,ELOVL3,cns,"JUND IP - SK-N-SH cells, JUND IP - SK-N-SH cells "
159,159,159,SPP,E2F1,ELOVL3,uterus,"E2F1 IP - HeLa cells, Rep 2, E2F1 IP - HeLa cells, Rep 1"
160,160,160,SPP,FOSL2,ELOVL3,lung,FOSL2 IP - A549 cells
161,161,161,SPP,HOXA6,ELOVL3,colon,HOXA6 IP 
162,162,162,SPP,REST,ELOVL3,pancreas,"REST IP - Panc1 cells, Rep 3"
163,163,163,SPP,MAX,ELOVL3,vasculature,MAX IP - HUVEC cells
164,164,164,SPP,FOSL2,ELOVL3,liver,FOSL2 IP - HepG2 cells
165,165,165,SPP,MXI1,ELOVL3,liver,MXI1 IP - HepG2 cells
166,166,166,SPP,TBP,ELOVL3,leukocytes,TBP IP - K562 cells
167,167,167,SPP,TCF12,ELOVL3,cns,TCF12 IP - SK-N-SH cells
168,168,168,SPP,E2F1,ELOVL3,mammarygland,"E2F1 IP, E2F1 IP - MCF7 cells"
169,169,169,SPP,SP1,ELOVL3,lung,SP1 IP - A549 cells
170,170,170,SPP,CTCF,ELOVL3,esophagus,"CTCF IP - HEEpiC cells, Rep 2 , CTCF IP - HEEpiC cells, Rep 1 "
171,171,171,SPP,MAZ,ELOVL3,leukocytes,"MAZ IP - K562 cells, MAZ IP - GM12878 cells"
172,172,172,SPP,TCF12,ELOVL3,uterus,TCF12 IP - ECC1 cells
173,173,173,SPP,ASCL1,ELOVL3,skin,ASCL1 IP - NHDF
174,174,174,SPP,TCF7L2,ELOVL3,uterus,TCF7L2 IP - HeLa cells
175,175,175,SPP,IRF4,ELOVL3,leukocytes,"IRF4 IP, IRF4 IP - GM12878 cells"
176,176,176,SPP,CEBPA,ELOVL3,adiposetissue,CEBPA ChIP-Seq
177,177,177,SPP,ATF3,ELOVL3,lung,ATF3 IP - A549 cells
178,178,178,SPP,MAFK,ELOVL3,lung,MAFK IP - IMR cells
179,179,179,SPP,ELF1,ELOVL3,liver,ELF1 IP - HepG2 cells
180,180,180,SPP,PAX5,ELOVL3,leukocytes,"PAX5 IP - GM12878 cells, Rep 1"
181,181,181,SPP,CREB1,ELOVL3,lung,CREB1 IP | DEX - A549 cells
182,182,182,SPP,GATA2,ELOVL3,prostate,GATA2 KD + R1881 | FOXA1 ChIP-Seq
183,183,183,SPP,USF1,ELOVL3,colon,USF1 IP - HCT116 cells
184,184,184,SPP,RELA,ELOVL3,colon,RELA IP 
185,185,185,SPP,JUND,ELOVL3,colon,JUND IP - HCT116 cells
186,186,186,SPP,JUND,ELOVL3,mammarygland,JUND IP - MCF7 cells
187,187,187,SPP,RUNX1,ELOVL3,hspcs,RUNX1
188,188,188,SPP,ZBTB7A,ELOVL3,liver,ZBTB7A IP - HepG2 cells
189,189,189,SPP,YY1,ELOVL3,stemcells,YY1 IP - H1 cells
190,190,190,SPP,CEBPB,ELOVL3,mammarygland,CEBPB IP - MCF7 cells
191,191,191,SPP,RUNX1T1,ELOVL3,leukocytes,RUNX1T1 IP
192,192,192,SPP,ELF1,ELOVL3,leukocytes,"ELF1 IP - SK-N-SH cells, ELF1 IP - SK-N-SH cells"
193,193,193,SPP,EGR1,ELOVL3,colon,EGR1 IP - HCT116 cells
194,194,194,SPP,MAX,ELOVL3,colon,MAX IP - HCT116 cells
195,195,195,SPP,ELF1,ELOVL3,mammarygland,ELF1 IP - MCF7 cells
196,196,196,SPP,BACH1,ELOVL3,stemcells,BACH1 IP - H1 cells
197,197,197,SPP,POU2F2,ELOVL3,leukocytes,POU2F2 IP - GM12878 cells
198,198,198,SPP,ZBTB7A,ELOVL3,uterus,ZBTB7A IP - ECC1 cells
199,199,199,SPP,FOS,ELOVL3,vasculature,FOS IP - HUVEC cells
200,200,200,SPP,TEAD4,ELOVL3,uterus,TEAD4 IP - ECC1 cells
201,201,201,SPP,HOXA4,ELOVL3,colon,HOXA4 IP 
202,202,202,SPP,CREB1,ELOVL3,stemcells,CREB1 IP - H1 cells
203,203,203,SPP,FOXM1,ELOVL3,leukocytes,FOXM1 IP - GM12878 cells
204,204,204,SPP,REST,ELOVL3,leukocytes,"REST IP - GM12878 cells, Rep 2"
205,205,205,SPP,MAZ,ELOVL3,uterus,MAZ IP - HeLa cells
206,206,206,SPP,ZKSCAN1,ELOVL3,uterus,ZKSCAN1 IP - HeLa cells
207,207,207,SPP,JUND,ELOVL3,vasculature,JUND IP
208,208,208,SPP,JUN,ELOVL3,leukocytes,JUN IP | IFNA1-13 - 30 min 
209,209,209,SPP,IFNA1,ELOVL3,leukocytes,JUN IP | IFNA1-13 - 30 min 
210,210,210,SPP,USF1,ELOVL3,stemcells,USF1 IP - H1 cells
211,211,211,SPP,NFYA,ELOVL3,leukocytes,NFYA IP - K562 cells
